reg_no | reason | detail | old_result_url | new_result_url
22101106033 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101106033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101106033&semester=IV&exam_held=December%2F2025
22101107021 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101107021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101107021&semester=IV&exam_held=December%2F2025
22101107033 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101107033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101107033&semester=IV&exam_held=December%2F2025
22101108016 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101108016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101108016&semester=IV&exam_held=December%2F2025
22101108032 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101108032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101108032&semester=IV&exam_held=December%2F2025
22101108044 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101108044 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101108044&semester=IV&exam_held=December%2F2025
22101109028 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101109028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101109028&semester=IV&exam_held=December%2F2025
22101110041 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101110041 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101110041&semester=IV&exam_held=December%2F2025
22101113013 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101113013 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101113013&semester=IV&exam_held=December%2F2025
22101113022 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101113022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101113022&semester=IV&exam_held=December%2F2025
22101113038 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101113038 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101113038&semester=IV&exam_held=December%2F2025
22101115919 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101115919 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101115919&semester=IV&exam_held=December%2F2025
22101119001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101119001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101119001&semester=IV&exam_held=December%2F2025
22101121007 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101121007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101121007&semester=IV&exam_held=December%2F2025
22101122006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101122006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101122006&semester=IV&exam_held=December%2F2025
22101124005 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101124005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101124005&semester=IV&exam_held=December%2F2025
22101126004 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101126004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101126004&semester=IV&exam_held=December%2F2025
22101127907 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101127907 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101127907&semester=IV&exam_held=December%2F2025
22101129037 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101129037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101129037&semester=IV&exam_held=December%2F2025
22101129051 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101129051 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101129051&semester=IV&exam_held=December%2F2025
22101130035 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101130035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101130035&semester=IV&exam_held=December%2F2025
22101131011 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101131011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101131011&semester=IV&exam_held=December%2F2025
