reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22101158067 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | C | B | 7 | 8 | 2.00 | 44^ | 29 | 73 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158067 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158067&semester=IV&exam_held=December%2F2025
22101158067 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 33^ | 21 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158067 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158067&semester=IV&exam_held=December%2F2025
22101158068 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 39^ | 21 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158068 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158068&semester=IV&exam_held=December%2F2025
22101158070 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 17 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158070 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158070&semester=IV&exam_held=December%2F2025
22101158070 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 48^ | 14 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158070 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158070&semester=IV&exam_held=December%2F2025
22101158073 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 32^ | 22 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158073 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158073&semester=IV&exam_held=December%2F2025
22101158073 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 20 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158073 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158073&semester=IV&exam_held=December%2F2025
22101158077 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 44^ | 24 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158077 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158077&semester=IV&exam_held=December%2F2025
22101158083 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 27^ | 24 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158083 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158083&semester=IV&exam_held=December%2F2025
22101158084 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 23 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158084 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158084&semester=IV&exam_held=December%2F2025
22101159001 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 15 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159001&semester=IV&exam_held=December%2F2025
22101159003 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 38^ | 20 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159003&semester=IV&exam_held=December%2F2025
22101159003 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 17 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159003&semester=IV&exam_held=December%2F2025
22101159004 | IV | 101 | 101402 | Disaster Preparedness & Planning | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 40^ | 19 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159004&semester=IV&exam_held=December%2F2025
22101159005 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 22 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159005&semester=IV&exam_held=December%2F2025
22101159011 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 38^ | 14 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159011&semester=IV&exam_held=December%2F2025
22101159014 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 20 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159014&semester=IV&exam_held=December%2F2025
22101159015 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 45^ | 11 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159015&semester=IV&exam_held=December%2F2025
22101159016 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 18 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159016&semester=IV&exam_held=December%2F2025
22101159016 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | C | B | 7 | 8 | 2.00 | 49^ | 24 | 73 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159016&semester=IV&exam_held=December%2F2025
22101159027 | IV | 101 | 101402 | Disaster Preparedness & Planning | theory | 2.00 | F | C | B | 7 | 8 | 2.00 | 51^ | 21 | 72 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159027&semester=IV&exam_held=December%2F2025
22101159027 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 44^ | 21 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159027&semester=IV&exam_held=December%2F2025
22101159030 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 48^ | 16 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159030 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159030&semester=IV&exam_held=December%2F2025
22101159031 | IV | 101 | 101402 | Disaster Preparedness & Planning | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 43^ | 24 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159031&semester=IV&exam_held=December%2F2025
22101159037 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 18 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159037&semester=IV&exam_held=December%2F2025
22101159039 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 15 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159039 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159039&semester=IV&exam_held=December%2F2025
22101159040 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 20 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159040 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159040&semester=IV&exam_held=December%2F2025
22101159042 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 17 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159042&semester=IV&exam_held=December%2F2025
22101159043 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 41^ | 18 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159043 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159043&semester=IV&exam_held=December%2F2025
22101159047 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 45^ | 15 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101159047 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101159047&semester=IV&exam_held=December%2F2025
22101165010 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 36^ | 25 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165010&semester=IV&exam_held=December%2F2025
22101165010 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 26 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165010&semester=IV&exam_held=December%2F2025
22101165010 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 14 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165010&semester=IV&exam_held=December%2F2025
22101165015 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 22 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165015&semester=IV&exam_held=December%2F2025
22101165015 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 12 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165015&semester=IV&exam_held=December%2F2025
22101165016 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 44^ | 14 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165016&semester=IV&exam_held=December%2F2025
22101165022 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 41^ | 12 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165022&semester=IV&exam_held=December%2F2025
22101165032 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 45^ | 21 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165032&semester=IV&exam_held=December%2F2025
22101165033 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 30^ | 20 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165033&semester=IV&exam_held=December%2F2025
22102102001 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 26^ | 27 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102001&semester=IV&exam_held=December%2F2025
22102102001 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 27^ | 27 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102001&semester=IV&exam_held=December%2F2025
22102102001 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 26^ | 27 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102001&semester=IV&exam_held=December%2F2025
22102102003 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 38^ | 28 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102003&semester=IV&exam_held=December%2F2025
22102102004 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 29^ | 27 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102004&semester=IV&exam_held=December%2F2025
22102102004 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 27 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102004&semester=IV&exam_held=December%2F2025
22102102007 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 28 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102007&semester=IV&exam_held=December%2F2025
22102102007 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 34^ | 29 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102007&semester=IV&exam_held=December%2F2025
22102102010 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 33^ | 27 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102010&semester=IV&exam_held=December%2F2025
22102102012 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 33^ | 27 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102012&semester=IV&exam_held=December%2F2025
22102102904 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 37^ | 26 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102102904 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102102904&semester=IV&exam_held=December%2F2025
22102103001 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 26 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102103001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102103001&semester=IV&exam_held=December%2F2025
22102103003 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 25 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102103003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102103003&semester=IV&exam_held=December%2F2025
22102103004 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 25 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102103004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102103004&semester=IV&exam_held=December%2F2025
22102106008 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 28 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106008&semester=IV&exam_held=December%2F2025
22102106014 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 28 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106014&semester=IV&exam_held=December%2F2025
22102106020 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 49^ | 26 | 75 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106020&semester=IV&exam_held=December%2F2025
22102106020 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 54^ | 24 | 78 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106020&semester=IV&exam_held=December%2F2025
22102106020 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106020&semester=IV&exam_held=December%2F2025
22102107008 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 31^ | 19 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107008&semester=IV&exam_held=December%2F2025
22102107015 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 19 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107015&semester=IV&exam_held=December%2F2025
22102107015 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 23 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107015&semester=IV&exam_held=December%2F2025
22102107017 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 19 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107017&semester=IV&exam_held=December%2F2025
22102107020 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 19 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107020&semester=IV&exam_held=December%2F2025
22102107025 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 52^ | 21 | 73 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107025 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107025&semester=IV&exam_held=December%2F2025
22102107028 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 19 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107028&semester=IV&exam_held=December%2F2025
22102107033 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 35^ | 15 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107033&semester=IV&exam_held=December%2F2025
22102107042 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 48^ | 26 | 74 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107042&semester=IV&exam_held=December%2F2025
22102108009 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 49^ | 21 | 70 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108009&semester=IV&exam_held=December%2F2025
22102108009 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 43^ | 14 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108009&semester=IV&exam_held=December%2F2025
22102108019 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 52^ | 12 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108019&semester=IV&exam_held=December%2F2025
22102108028 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | B | A | 8 | 9 | 3.00 | 62^ | 20 | 82 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108028&semester=IV&exam_held=December%2F2025
22102108029 | IV | 102 | 102402 | Engineering Materials | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 37^ | 15 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108029 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108029&semester=IV&exam_held=December%2F2025
22102108029 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 40^ | 16 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108029 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108029&semester=IV&exam_held=December%2F2025
22102108031 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 18 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108031&semester=IV&exam_held=December%2F2025
22102108031 | IV | 102 | 102404 | Instrumentation & Control | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 44^ | 12 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102108031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102108031&semester=IV&exam_held=December%2F2025
